params (1, 2, 0.001, 10) score 241609.51928266403
params (1, 2, 0.001, 100) score 241609.00221639095
params (1, 2, 0.001, 1000) score 241563.9538672937
params (1, 2, 0.005, 10) score 241608.84963924644
params (1, 2, 0.005, 100) score 241603.33136776075
params (1, 2, 0.005, 1000) score 241604.08579326633
params (1, 2, 0.01, 10) score 241608.6462029039
params (1, 2, 0.01, 100) score 241580.6296870674
params (1, 2, 0.01, 1000) score 205194.68967787642
params (1, 2, 0.05, 10) score 241605.83198259101
params (1, 2, 0.05, 100) score 241604.424860142
params (1, 2, 0.05, 1000) score 103838.14112357752
params (1, 2, 0.1, 10) score 241607.74769034208
params (1, 2, 0.1, 100) score 241600.82225025643
params (1, 2, 0.1, 1000) score 89107.76792176988
params (1, 4, 0.001, 10) score 241608.98526337964
params (1, 4, 0.001, 100) score 241609.2056524337
params (1, 4, 0.001, 1000) score 241608.17151743855
params (1, 4, 0.005, 10) score 241608.62924986763
params (1, 4, 0.005, 100) score 241580.89248945165
params (1, 4, 0.005, 1000) score 222564.55264933812
params (1, 4, 0.01, 10) score 241608.84963924644
params (1, 4, 0.01, 100) score 241509.15378096956
params (1, 4, 0.01, 1000) score 137787.27349069653
params (1, 4, 0.05, 10) score 241603.81453942318
params (1, 4, 0.05, 100) score 236908.89604233945
params (1, 4, 0.05, 1000) score 93604.81355144082
params (1, 4, 0.1, 10) score 241606.31514925268
params (1, 4, 0.1, 100) score 175392.6568132201
params (1, 4, 0.1, 1000) score 77011.58188220781
params (1, 8, 0.001, 10) score 241609.0615519211
params (1, 8, 0.001, 100) score 241608.061322465
params (1, 8, 0.001, 1000) score 240968.94113557457
params (1, 8, 0.005, 10) score 241608.77335063808
params (1, 8, 0.005, 100) score 241562.07172484673
params (1, 8, 0.005, 1000) score 175962.36979536279
params (1, 8, 0.01, 10) score 241608.28171236184
params (1, 8, 0.01, 100) score 241440.16752810622
params (1, 8, 0.01, 1000) score 111688.16932871628
params (1, 8, 0.05, 10) score 241601.6529744778
