1, 10, 0.001, 10,  241609.15479343905
1, 10, 0.001, 100,  241608.50210205765
1, 10, 0.001, 1000,  240728.54541163164
1, 10, 0.005, 10,  241608.8411627356
1, 10, 0.005, 100,  241567.42985758657
1, 10, 0.005, 1000,  197389.86202943657
1, 10, 0.01, 10,  241608.73096806745
1, 10, 0.01, 100,  241040.98506270672
1, 10, 0.01, 1000,  111655.46091436817
1, 10, 0.05, 10,  241596.8805096622
1, 10, 0.05, 100,  164307.27117203304
1, 10, 0.05, 1000,  78320.81879040846
1, 10, 0.1, 10,  241547.86192388457
1, 10, 0.1, 100,  111897.3929991222
1, 10, 0.1, 1000,  73316.03306235274
1, 16, 0.001, 10,  241608.81573320125
1, 16, 0.001, 100,  241606.52706415032
1, 16, 0.001, 1000,  239393.11000945704
1, 16, 0.005, 10,  241608.55296118968
1, 16, 0.005, 100,  241453.5015442932
1, 16, 0.005, 1000,  117366.88296108064
1, 16, 0.01, 10,  241608.2901888923
1, 16, 0.01, 100,  240681.20498285693
1, 16, 0.01, 1000,  108811.04885074862
1, 16, 0.05, 10,  241590.2684132786
1, 16, 0.05, 100,  132726.68048286298
1, 16, 0.05, 1000,  75056.35642635473
1, 16, 0.1, 10,  241279.46525139682
1, 16, 0.1, 100,  112541.66161915328
1, 16, 0.1, 1000,  70403.77808044112
1, 32, 0.001, 10,  241608.81573320125
1, 32, 0.001, 100,  241604.1112232985
1, 32, 0.001, 1000,  231030.1604552964
1, 32, 0.005, 10,  241607.77311998882
1, 32, 0.005, 100,  241057.96043275567
1, 32, 0.005, 1000,  111281.20890788345
1, 32, 0.01, 10,  241603.7891093598
1, 32, 0.01, 100,  237583.48225413315
1, 32, 0.01, 1000,  105293.18823171801
1, 32, 0.05, 10,  241438.4710355829
1, 32, 0.05, 100,  112196.11173298297
1, 32, 0.05, 1000,  73549.42958310418
1, 32, 0.1, 10,  240926.0767621471
1, 32, 0.1, 100,  108013.66195069955
1, 32, 0.1, 1000,  67682.09925822337
1, 64, 0.001, 10,  241608.6885854894
1, 64, 0.001, 100,  241583.78329680988
1, 64, 0.001, 1000,  216452.90118637818
1, 64, 0.005, 10,  241606.1964768288
1, 64, 0.005, 100,  239418.37149224785
1, 64, 0.005, 1000,  107489.07174220085
1, 64, 0.01, 10,  241601.05960032542
1, 64, 0.01, 100,  223627.3929553354
1, 64, 0.01, 1000,  88623.96678100117
1, 64, 0.05, 10,  241161.46053629712
1, 64, 0.05, 100,  109272.84544661587
1, 64, 0.05, 1000,  68676.06698115436
1, 64, 0.1, 10,  238734.7384190244
1, 64, 0.1, 100,  100623.95802193432
1, 64, 0.1, 1000,  67592.5600639597
1, 128, 0.001, 10,  241608.1121816898
1, 128, 0.001, 100,  241505.60063071002
1, 128, 0.001, 1000,  146458.02565923112
1, 128, 0.005, 10,  241600.61033035492
1, 128, 0.005, 100,  232964.8175326051
1, 128, 0.005, 1000,  101081.99285728393
1, 128, 0.01, 10,  241577.58624508194
1, 128, 0.01, 100,  182075.225244952
1, 128, 0.01, 1000,  77152.81293640564
1, 128, 0.05, 10,  239991.45798132065
1, 128, 0.05, 100,  104519.7302713703
1, 128, 0.05, 1000,  68298.88947852666
1, 128, 0.1, 10,  232858.38663015768
1, 128, 0.1, 100,  92181.27254491554
1, 128, 0.1, 1000,  68083.66053613745
1, 256, 0.001, 10,  241606.94241681052
1, 256, 0.001, 100,  241229.9661650683
1, 256, 0.001, 1000,  112699.97494232198
1, 256, 0.005, 10,  241575.79746323926
1, 256, 0.005, 100,  208026.34663907357
1, 256, 0.005, 1000,  80958.74465429908
1, 256, 0.01, 10,  241475.30769004105
1, 256, 0.01, 100,  113556.53027457294
1, 256, 0.01, 1000,  73557.04833664821
1, 256, 0.05, 10,  234953.88483700372
1, 256, 0.05, 100,  97483.71301915002
1, 256, 0.05, 1000,  67512.57968704795
1, 256, 0.1, 10,  201694.6165270655
1, 256, 0.1, 100,  80246.0344690004
1, 256, 0.1, 1000,  62209.2036920583
1, 512, 0.001, 10,  241600.93244853173
1, 512, 0.001, 100,  240108.58770148142
1, 512, 0.001, 1000,  110089.61353370262
1, 512, 0.005, 10,  241504.7610959254
1, 512, 0.005, 100,  142227.9229968574
1, 512, 0.005, 1000,  75594.41757166994
1, 512, 0.01, 10,  241120.98314331748
1, 512, 0.01, 100,  111735.4040221809
1, 512, 0.01, 1000,  68782.05533422217
1, 512, 0.05, 10,  214572.11956822348
1, 512, 0.05, 100,  85125.1306724401
1, 512, 0.05, 1000,  60563.7536485314
1, 512, 0.1, 10,  116289.33405949146
1, 512, 0.1, 100,  77888.788820985
1, 512, 0.1, 1000,  61493.07499222981
2, 2, 0.001, 10, 236724.5285136291
2, 2, 0.001, 100, 236724.57177065502
2, 2, 0.001, 1000, 236403.42143040147
2, 2, 0.005, 10, 236724.27762272293
2, 2, 0.005, 100, 236724.76210147515
2, 2, 0.005, 1000, 236719.7961472593
2, 2, 0.01, 10, 236724.74479867963
2, 2, 0.01, 100, 236698.16621173895
2, 2, 0.01, 1000, 109106.84730116621
2, 2, 0.05, 10, 236723.3000107932
2, 2, 0.05, 100, 236677.47749205036
2, 2, 0.05, 1000, 231274.8368846036
2, 2, 0.1, 10, 236722.4002581927
2, 2, 0.1, 100, 114538.41584376834
2, 2, 0.1, 1000, 68902.66200953342
2, 4, 0.001, 10, 236724.4593023712
2, 4, 0.001, 100, 236724.90917518587
2, 4, 0.001, 1000, 236723.52494840897
2, 4, 0.005, 10, 236724.3295312081
2, 4, 0.005, 100, 236699.2737124472
2, 4, 0.005, 1000, 110654.00113868454
2, 4, 0.01, 10, 236724.50255940977
2, 4, 0.01, 100, 236247.38112410897
2, 4, 0.01, 1000, 106396.19842832732
2, 4, 0.05, 10, 236720.14221016344
2, 4, 0.05, 100, 160906.52630642426
2, 4, 0.05, 1000, 231267.84111933937
2, 4, 0.1, 10, 236696.6174325269
2, 4, 0.1, 100, 236715.9029047267
2, 4, 0.1, 1000, 63931.44928749856
2, 8, 0.001, 10, 236724.26897130764
2, 8, 0.001, 100, 236723.79314297918
2, 8, 0.001, 1000, 230811.38384403833
2, 8, 0.005, 10, 236724.37278827035
2, 8, 0.005, 100, 236642.42108294953
2, 8, 0.005, 1000, 107806.85069141015
2, 8, 0.01, 10, 236724.07864009103
2, 8, 0.01, 100, 235643.44590928048
2, 8, 0.01, 1000, 92355.67283063884
2, 8, 0.05, 10, 236712.2605020703
2, 8, 0.05, 100, 110613.46550940351
2, 8, 0.05, 1000, 64305.97259975157
2, 8, 0.1, 10, 236657.20234972777
2, 8, 0.1, 100, 104475.44737401223
2, 8, 0.1, 1000, 62239.56606532536
2, 10, 0.001, 10, 236724.74479867963
2, 10, 0.001, 100, 236723.3000107932
2, 10, 0.001, 1000, 215166.62938290407
2, 10, 0.005, 10, 236724.75345007755
2, 10, 0.005, 100, 236609.44549193297
2, 10, 0.005, 1000, 107083.3897110098
2, 10, 0.01, 10, 236724.08729151328
2, 10, 0.01, 100, 231583.5290861593
2, 10, 0.01, 1000, 80995.17338706054
2, 10, 0.05, 10, 236706.55886138853
2, 10, 0.05, 100, 108338.40907083692
2, 10, 0.05, 1000, 63177.10977877984
2, 10, 0.1, 10, 236402.75436635673
2, 10, 0.1, 100, 103196.1103142943
2, 10, 0.1, 1000, 62634.071750126546
2, 16, 0.001, 10, 236724.54581644043
2, 16, 0.001, 100, 236723.51629696615
2, 16, 0.001, 1000, 193939.83264920078
2, 16, 0.005, 10, 236724.035382975
2, 16, 0.005, 100, 236141.82260667
2, 16, 0.005, 1000, 100435.2868667183
2, 16, 0.01, 10, 236724.1911085557
2, 16, 0.01, 100, 223837.04243936035
2, 16, 0.01, 1000, 75290.9679576508
2, 16, 0.05, 10, 236577.59934533108
2, 16, 0.05, 100, 105805.68090608368
2, 16, 0.05, 1000, 61385.52168060478
2, 16, 0.1, 10, 236308.9048174021
2, 16, 0.1, 100, 98662.49216394243
2, 16, 0.1, 1000, 60542.97250713744
2, 32, 0.001, 10, 236724.58907346317
2, 32, 0.001, 100, 236701.66174321633
2, 32, 0.001, 1000, 112907.55949891043
2, 32, 0.005, 10, 236724.16515429935
2, 32, 0.005, 100, 226365.0415413122
2, 32, 0.005, 1000, 85190.10346278493
2, 32, 0.01, 10, 236721.54375975163
2, 32, 0.01, 100, 153350.8980084564
2, 32, 0.01, 1000, 70160.4360305721
2, 32, 0.05, 10, 236217.0901183909
2, 32, 0.05, 100, 100267.01503485581
2, 32, 0.05, 1000, 55575.27392645042
2, 32, 0.1, 10, 232342.47825139508
2, 32, 0.1, 100, 84613.57016460184
2, 32, 0.1, 1000, 63258.7251215198
2, 64, 0.001, 10, 236724.26897130764
2, 64, 0.001, 100, 236494.79141833124
2, 64, 0.001, 1000, 108275.9331338225
2, 64, 0.005, 10, 236720.1076038958
2, 64, 0.005, 100, 205876.89867491205
2, 64, 0.005, 1000, 72181.62336772429
2, 64, 0.01, 10, 236695.2849551507
2, 64, 0.01, 100, 110407.89305117638
2, 64, 0.01, 1000, 63550.706935485774
2, 64, 0.05, 10, 232962.12746281314
2, 64, 0.05, 100, 90921.51446164983
2, 64, 0.05, 1000, 52398.31936236123
2, 64, 0.1, 10, 200780.00601653542
2, 64, 0.1, 100, 75708.59840203093
2, 64, 0.1, 1000, 58441.19971390047
2, 128, 0.001, 10, 236723.85370300137
2, 128, 0.001, 100, 235456.75672615555
2, 128, 0.001, 1000, 102532.80388246485
2, 128, 0.005, 10, 236703.35757652446
2, 128, 0.005, 100, 112609.34128215119
2, 128, 0.005, 1000, 63475.84762726686
2, 128, 0.01, 10, 236557.3502726136
2, 128, 0.01, 100, 107028.71569817139
2, 128, 0.01, 1000, 62324.85732033408
2, 128, 0.05, 10, 201739.1367484257
2, 128, 0.05, 100, 77112.63367308887
2, 128, 0.05, 1000, 55073.42705879125
2, 128, 0.1, 10, 163584.1815335456
2, 128, 0.1, 100, 73561.4612144158
2, 128, 0.1, 1000, 58175.738173228194
2, 256, 0.001, 10, 236721.56971429536
2, 256, 0.001, 100, 226401.77978099024
2, 256, 0.001, 1000, 80833.49483970119
2, 256, 0.005, 10, 236578.2399461117
2, 256, 0.005, 100, 108799.06823130426
2, 256, 0.005, 1000, 60370.26870902597
2, 256, 0.01, 10, 235758.60087810157
2, 256, 0.01, 100, 102405.78483659992
2, 256, 0.01, 1000, 58465.42089132687
2, 256, 0.05, 10, 133801.55526749307
2, 256, 0.05, 100, 74053.78715501321
2, 256, 0.05, 1000, 54184.31123489529
2, 256, 0.1, 10, 157225.8185413579
2, 256, 0.1, 100, 71637.75183518813
2, 256, 0.1, 1000, 54767.35494799799
2, 512, 0.001, 10, 236707.21641724402
2, 512, 0.001, 100, 168905.57305192744
2, 512, 0.001, 1000, 71257.1276434856
2, 512, 0.005, 10, 235859.05160497868
2, 512, 0.005, 100, 103774.83563947475
2, 512, 0.005, 1000, 59499.55347731611
2, 512, 0.01, 10, 229024.02459130788
2, 512, 0.01, 100, 92877.6502717419
2, 512, 0.01, 1000, 57216.60178654444
2, 512, 0.05, 10, 131149.39121475173
2, 512, 0.05, 100, 69935.13428885369
2, 512, 0.05, 1000, 46573.08132387206
2, 512, 0.1, 10, 195766.66862364492
2, 512, 0.1, 100, 65792.78598752298
2, 512, 0.1, 1000, 48165.4269367562
3, 2, 0.001, 10, 235656.98624908197
3, 2, 0.001, 100, 235656.70814979996
3, 2, 0.001, 1000, 235651.38074706882
3, 2, 0.005, 10, 235657.1166080074
3, 2, 0.005, 100, 235655.8738499849
3, 2, 0.005, 1000, 105682.87656948026
3, 2, 0.01, 10, 235656.1345689944
3, 2, 0.01, 100, 235653.12759223036
3, 2, 0.01, 1000, 229063.17060583964
3, 2, 0.05, 10, 235655.8217061484
3, 2, 0.05, 100, 235652.5800749909
3, 2, 0.05, 1000, 235612.88603130347
3, 2, 0.1, 10, 235655.23943252355
3, 2, 0.1, 100, 235647.8783269648
3, 2, 0.1, 1000, 66362.31026719911
3, 4, 0.001, 10, 235656.46481265902
3, 4, 0.001, 100, 235656.83850887927
3, 4, 0.001, 1000, 227532.87164715343
3, 4, 0.005, 10, 235656.5256469678
3, 4, 0.005, 100, 235613.6422535843
3, 4, 0.005, 1000, 232323.68481926245
3, 4, 0.01, 10, 235656.2214752668
3, 4, 0.01, 100, 233583.35063955223
3, 4, 0.01, 1000, 235427.97332517646
3, 4, 0.05, 10, 235655.54360549213
3, 4, 0.05, 100, 105561.53481263902
3, 4, 0.05, 1000, 66379.35486278847
3, 4, 0.1, 10, 235656.0042095257
3, 4, 0.1, 100, 235479.3356199223
3, 4, 0.1, 1000, 62399.92410251794
3, 8, 0.001, 10, 235656.81243706917
3, 8, 0.001, 100, 235656.07373458464
3, 8, 0.001, 1000, 191190.69969012614
3, 8, 0.005, 10, 235656.23885651745
3, 8, 0.005, 100, 235631.5301142867
3, 8, 0.005, 1000, 86860.53852008977
3, 8, 0.01, 10, 235656.43874080759
3, 8, 0.01, 100, 226604.75942044996
3, 8, 0.01, 1000, 70801.76268992179
3, 8, 0.05, 10, 235628.30553225137
3, 8, 0.05, 100, 103216.61385649115
3, 8, 0.05, 1000, 60704.08223505237
3, 8, 0.1, 10, 235542.49457794236
3, 8, 0.1, 100, 94306.92089131105
3, 8, 0.1, 1000, 61240.13115596667
3, 10, 0.001, 10, 235656.81243706917
3, 10, 0.001, 100, 235655.01347520703
3, 10, 0.001, 1000, 107194.78912708398
3, 10, 0.005, 10, 235656.7255310147
3, 10, 0.005, 100, 233212.58394863686
3, 10, 0.005, 1000, 80853.93843221244
3, 10, 0.01, 10, 235656.08242521557
3, 10, 0.01, 100, 162012.34362850257
3, 10, 0.01, 1000, 70239.19088372246
3, 10, 0.05, 10, 235643.2807783833
3, 10, 0.05, 100, 98989.288471026
3, 10, 0.05, 1000, 61507.5628520591
3, 10, 0.1, 10, 234224.83010987542
3, 10, 0.1, 100, 89393.59082171383
3, 10, 0.1, 1000, 62073.33778684694
3, 16, 0.001, 10, 235656.7255310147
3, 16, 0.001, 100, 235646.75719389817
3, 16, 0.001, 1000, 110349.08507096922
3, 16, 0.005, 10, 235656.23016589228
3, 16, 0.005, 100, 234302.68013832023
3, 16, 0.005, 1000, 72024.8632626262
3, 16, 0.01, 10, 235655.8738499849
3, 16, 0.01, 100, 144732.82685002737
3, 16, 0.01, 1000, 61923.24952713641
3, 16, 0.05, 10, 235283.88164088078
3, 16, 0.05, 100, 92735.85645261491
3, 16, 0.05, 1000, 56727.76702814945
3, 16, 0.1, 10, 231399.8659982326
3, 16, 0.1, 100, 76534.10303910277
3, 16, 0.1, 1000, 54806.64018164222
3, 32, 0.001, 10, 235656.68207797545
3, 32, 0.001, 100, 235570.898847884
3, 32, 0.001, 1000, 101736.63127900392
3, 32, 0.005, 10, 235655.96075635345
3, 32, 0.005, 100, 107915.9329107616
3, 32, 0.005, 1000, 67616.93515680816
3, 32, 0.01, 10, 235653.07544778616
3, 32, 0.01, 100, 105618.5292834548
3, 32, 0.01, 1000, 59573.33309459862
3, 32, 0.05, 10, 233063.90649776725
3, 32, 0.05, 100, 81079.87331021183
3, 32, 0.05, 1000, 57180.512484586914
3, 32, 0.1, 10, 158626.52731494818
3, 32, 0.1, 100, 72788.2399292633
3, 32, 0.1, 1000, 62059.63789775122
3, 64, 0.001, 10, 235656.5864812609
3, 64, 0.001, 100, 234791.31622783668
3, 64, 0.001, 1000, 92624.35515565008
3, 64, 0.005, 10, 235649.364471878
3, 64, 0.005, 100, 107899.95721963934
3, 64, 0.005, 1000, 60748.90695312962
3, 64, 0.01, 10, 235600.72529599734
3, 64, 0.01, 100, 101989.97409549628
3, 64, 0.01, 1000, 56816.89889460705
3, 64, 0.05, 10, 203520.75471558177
3, 64, 0.05, 100, 73700.98810735172
3, 64, 0.05, 1000, 60252.671177301345
3, 64, 0.1, 10, 143662.3668467146
3, 64, 0.1, 100, 70446.04675920431
3, 64, 0.1, 1000, 54452.461762531915
3, 128, 0.001, 10, 235655.9433750823
3, 128, 0.001, 100, 219727.35163379184
3, 128, 0.001, 1000, 70979.9025076817
3, 128, 0.005, 10, 235610.27834965097
3, 128, 0.005, 100, 101631.66246795336
3, 128, 0.005, 1000, 61249.95399181946
3, 128, 0.01, 10, 234780.0811994067
3, 128, 0.01, 100, 94973.05655816285
3, 128, 0.01, 1000, 52154.12727675538
3, 128, 0.05, 10, 166871.14837502618
3, 128, 0.05, 100, 70928.49266691066
3, 128, 0.05, 1000, 51017.34669698141
3, 128, 0.1, 10, 161734.94563637135
3, 128, 0.1, 100, 69429.51072850794
3, 128, 0.1, 1000, 50534.04650332288
3, 256, 0.001, 10, 235651.7631421416
3, 256, 0.001, 100, 109088.41302356543
3, 256, 0.001, 1000, 62374.77438836954
3, 256, 0.005, 10, 234925.1270000721
3, 256, 0.005, 100, 97732.17541833395
3, 256, 0.005, 1000, 61869.494648008884
3, 256, 0.01, 10, 229047.6310290067
3, 256, 0.01, 100, 82484.34673318327
3, 256, 0.01, 1000, 53873.340048673424
3, 256, 0.05, 10, 110032.85502067099
3, 256, 0.05, 100, 66747.66237105237
3, 256, 0.05, 1000, 43569.37493239948
3, 256, 0.1, 10, 235475.06527868295
3, 256, 0.1, 100, 70654.5398399848
3, 256, 0.1, 1000, 42252.44665105206
3, 512, 0.001, 10, 235617.2581794466
3, 512, 0.001, 100, 106352.98088911283
3, 512, 0.001, 1000, 62461.18436277045
3, 512, 0.005, 10, 229021.359772402
3, 512, 0.005, 100, 86014.30355469955
3, 512, 0.005, 1000, 50638.860018764244
3, 512, 0.01, 10, 138815.15168021104
3, 512, 0.01, 100, 72429.77509284424
3, 512, 0.01, 1000, 50504.853469740905
3, 512, 0.05, 10, 229629.5384483451
3, 512, 0.05, 100, 63898.86409006032
3, 512, 0.05, 1000, 52455.579684148
3, 512, 0.1, 10, 132247.54872586485
3, 512, 0.1, 100, 73058.33023002921
3, 512, 0.1, 1000, 53577.33490945588
