params (2, 2, 0.001, 10) score 236916.01050161215
params (2, 2, 0.001, 100) score 236916.91816330887
params (2, 2, 0.001, 1000) score 236695.67431619868
params (2, 2, 0.005, 10) score 236916.21796744943
params (2, 2, 0.005, 100) score 236916.503232679
params (2, 2, 0.005, 1000) score 236856.98773732642
params (2, 2, 0.01, 10) score 236916.1142345535
params (2, 2, 0.01, 100) score 236913.18376147834
params (2, 2, 0.01, 1000) score 236908.1353098707
params (2, 2, 0.05, 10) score 236915.54370281406
params (2, 2, 0.05, 100) score 199094.07368377392
params (2, 2, 0.05, 1000) score 236872.96605564764
params (2, 2, 0.1, 10) score 236915.58692496363
params (2, 2, 0.1, 100) score 236907.27948292345
params (2, 2, 0.1, 1000) score 236829.1528000723
params (2, 4, 0.001, 10) score 236916.56374344113
params (2, 4, 0.001, 100) score 236915.30165863075
params (2, 4, 0.001, 1000) score 235964.7366196907
params (2, 4, 0.005, 10) score 236916.90087454714
params (2, 4, 0.005, 100) score 236915.96727953985
params (2, 4, 0.005, 1000) score 236912.13777263503
params (2, 4, 0.01, 10) score 236916.61560979634
params (2, 4, 0.01, 100) score 236141.72720635377
params (2, 4, 0.01, 1000) score 236907.44373277933
params (2, 4, 0.05, 10) score 236911.69689992093
params (2, 4, 0.05, 100) score 115785.47667129933
params (2, 4, 0.05, 1000) score 85690.32393450267
params (2, 4, 0.1, 10) score 236847.06991643363
params (2, 4, 0.1, 100) score 236908.0661522524
params (2, 4, 0.1, 1000) score 236829.46411289283
params (2, 8, 0.001, 10) score 236916.37356670812
params (2, 8, 0.001, 100) score 236915.39674744653
params (2, 8, 0.001, 1000) score 227112.19486412438
params (2, 8, 0.005, 10) score 236916.4081443073
params (2, 8, 0.005, 100) score 236635.1512687834
params (2, 8, 0.005, 1000) score 104725.29367827048
params (2, 8, 0.01, 10) score 236916.10559014344
params (2, 8, 0.01, 100) score 234343.77591905443
params (2, 8, 0.01, 1000) score 99738.37391896862
params (2, 8, 0.05, 10) score 236876.4244242132
params (2, 8, 0.05, 100) score 236912.3538864109
params (2, 8, 0.05, 1000) score 85335.31864357219
params (2, 8, 0.1, 10) score 236672.32017284996
params (2, 8, 0.1, 100) score 100518.49453707512
params (2, 8, 0.1, 1000) score 81664.39498337082
params (2, 10, 0.001, 10) score 236916.7884975651
params (2, 10, 0.001, 100) score 236914.9472363447
params (2, 10, 0.001, 1000) score 215501.99895128584
params (2, 10, 0.005, 10) score 236916.46865509372
params (2, 10, 0.005, 100) score 236624.45385039982
params (2, 10, 0.005, 1000) score 103286.00199446196
params (2, 10, 0.01, 10) score 236916.03643485173
params (2, 10, 0.01, 100) score 235247.1114721709
params (2, 10, 0.01, 1000) score 85410.43383568544
params (2, 10, 0.05, 10) score 236903.0003018113
params (2, 10, 0.05, 100) score 108727.7972185586
params (2, 10, 0.05, 1000) score 79588.04010653862
params (2, 10, 0.1, 10) score 236616.49105673088
params (2, 10, 0.1, 100) score 100985.26213264983
params (2, 10, 0.1, 1000) score 84549.40785126765
params (2, 16, 0.001, 10) score 236916.43407750336
params (2, 16, 0.001, 100) score 236915.0855475438
params (2, 16, 0.001, 1000) score 186844.34728404283
params (2, 16, 0.005, 10) score 236916.3822111084
params (2, 16, 0.005, 100) score 236302.73410182964
params (2, 16, 0.005, 1000) score 101372.26255736823
params (2, 16, 0.01, 10) score 236914.7743472323
params (2, 16, 0.01, 100) score 221195.8978281469
params (2, 16, 0.01, 1000) score 77695.63426602553
params (2, 16, 0.05, 10) score 236844.67470475243
