params (1, 2, 0.001, 10) score 232776.877477124
params (1, 2, 0.001, 100) score 232777.27339239971
params (1, 2, 0.001, 1000) score 232776.9390639889
params (1, 2, 0.005, 10) score 232777.52853744282
params (1, 2, 0.005, 100) score 232772.33760049753
params (1, 2, 0.005, 1000) score 227952.2599844099
params (1, 2, 0.01, 10) score 232778.01243244603
params (1, 2, 0.01, 100) score 232748.47539779934
params (1, 2, 0.01, 1000) score 232769.0822080974
params (1, 2, 0.05, 10) score 232772.9798752424
params (1, 2, 0.05, 100) score 227926.99462766582
params (1, 2, 0.05, 1000) score 232733.69227509797
params (1, 2, 0.1, 10) score 232776.4991574536
params (1, 2, 0.1, 100) score 214800.96238145675
params (1, 2, 0.1, 1000) score 77783.45983562316
params (1, 4, 0.001, 10) score 232777.3965659037
params (1, 4, 0.001, 100) score 232777.22940184677
params (1, 4, 0.001, 1000) score 232451.50658148035
params (1, 4, 0.005, 10) score 232778.14440363596
params (1, 4, 0.005, 100) score 232769.196587521
params (1, 4, 0.005, 1000) score 205510.44773441568
params (1, 4, 0.01, 10) score 232777.96844203275
params (1, 4, 0.01, 100) score 232682.01436294985
params (1, 4, 0.01, 1000) score 131140.60704450015
params (1, 4, 0.05, 10) score 232777.81887456545
params (1, 4, 0.05, 100) score 232773.5781569721
params (1, 4, 0.05, 1000) score 95937.35556080332
params (1, 4, 0.1, 10) score 232767.84162766128
params (1, 4, 0.1, 100) score 167485.15091195397
params (1, 4, 0.1, 1000) score 75515.77954308623
params (1, 8, 0.001, 10) score 232777.6165184273
params (1, 8, 0.001, 100) score 232777.28219050932
params (1, 8, 0.001, 1000) score 232011.21959077756
params (1, 8, 0.005, 10) score 232777.51973934253
params (1, 8, 0.005, 100) score 232749.70728230788
params (1, 8, 0.005, 1000) score 182073.04310083907
params (1, 8, 0.01, 10) score 232777.24699806896
params (1, 8, 0.01, 100) score 232481.2927699775
params (1, 8, 0.01, 1000) score 108952.5706718295
params (1, 8, 0.05, 10) score 232764.6565610853
params (1, 8, 0.05, 100) score 206933.41800685553
params (1, 8, 0.05, 1000) score 77937.11516344442
params (1, 8, 0.1, 10) score 232719.744241867
params (1, 8, 0.1, 100) score 113713.46671349001
params (1, 8, 0.1, 1000) score 75738.17637096895
params (1, 10, 0.001, 10) score 232777.81887456545
params (1, 10, 0.001, 100) score 232776.96545835456
params (1, 10, 0.001, 1000) score 231998.7641346393
params (1, 10, 0.005, 10) score 232777.46695073388
params (1, 10, 0.005, 100) score 232668.31849652415
params (1, 10, 0.005, 1000) score 134551.89892379817
params (1, 10, 0.01, 10) score 232777.07103578738
params (1, 10, 0.01, 100) score 232385.2955072674
params (1, 10, 0.01, 1000) score 108541.20751124893
params (1, 10, 0.05, 10) score 232760.96992408327
params (1, 10, 0.05, 100) score 181349.99390129573
params (1, 10, 0.05, 1000) score 78484.77049721175
params (1, 10, 0.1, 10) score 232706.4818349502
params (1, 10, 0.1, 100) score 110504.56265693286
params (1, 10, 0.1, 1000) score 84867.77970466766
params (1, 16, 0.001, 10) score 232777.6165184273
params (1, 16, 0.001, 100) score 232775.88328690754
params (1, 16, 0.001, 1000) score 229996.08149705507
params (1, 16, 0.005, 10) score 232777.37017158692
params (1, 16, 0.005, 100) score 232615.57836052167
params (1, 16, 0.005, 1000) score 121299.17737561125
params (1, 16, 0.01, 10) score 232776.83348649624
params (1, 16, 0.01, 100) score 231385.2799466725
params (1, 16, 0.01, 1000) score 106241.36866588269
params (1, 16, 0.05, 10) score 232746.97952927338
params (1, 16, 0.05, 100) score 135011.87195206207
params (1, 16, 0.05, 1000) score 74541.00358862898
params (1, 16, 0.1, 10) score 232530.50518157828
params (1, 16, 0.1, 100) score 107429.76689912345
params (1, 16, 0.1, 1000) score 85198.4390467337
params (1, 32, 0.001, 10) score 232777.64291271617
params (1, 32, 0.001, 100) score 232770.50754767022
