params (3, 16, 0.001, 10) score 236483.24760963515
params (3, 16, 0.001, 100) score 236468.3428791262
params (3, 16, 0.001, 1000) score 107409.82450409273
params (3, 16, 0.005, 10) score 236482.9531615334
params (3, 16, 0.005, 100) score 231727.85362144103
params (3, 16, 0.005, 1000) score 76797.47329176917
params (3, 16, 0.01, 10) score 236481.9572314133
params (3, 16, 0.01, 100) score 117136.72011798862
params (3, 16, 0.01, 1000) score 72032.3980442134
params (3, 16, 0.05, 10) score 236264.77025574507
params (3, 16, 0.05, 100) score 98036.41707039278
params (3, 16, 0.05, 1000) score 74009.61494292482
params (3, 16, 0.1, 10) score 233656.91799730647
params (3, 16, 0.1, 100) score 81209.68612179214
params (3, 16, 0.1, 1000) score 72395.1715516995
params (3, 32, 0.001, 10) score 236483.10904586822
params (3, 32, 0.001, 100) score 236438.0888435702
params (3, 32, 0.001, 1000) score 102338.20135218324
params (3, 32, 0.005, 10) score 236482.2170396751
params (3, 32, 0.005, 100) score 163976.04976337246
params (3, 32, 0.005, 1000) score 70779.68160425703
params (3, 32, 0.01, 10) score 236475.5571977789
params (3, 32, 0.01, 100) score 106371.04688776923
params (3, 32, 0.01, 1000) score 72287.29880138004
params (3, 32, 0.05, 10) score 234014.01995607014
params (3, 32, 0.05, 100) score 88018.0985025239
params (3, 32, 0.05, 1000) score 72330.01346605709
params (3, 32, 0.1, 10) score 205947.03785196814
params (3, 32, 0.1, 100) score 77141.12905577672
params (3, 32, 0.1, 1000) score 70852.56353866104
params (3, 64, 0.001, 10) score 236482.91852055615
params (3, 64, 0.001, 100) score 235562.48312496624
params (3, 64, 0.001, 1000) score 91890.45861241526
params (3, 64, 0.005, 10) score 236476.9775178971
params (3, 64, 0.005, 100) score 107133.68695233073
params (3, 64, 0.005, 1000) score 68924.1670243464
params (3, 64, 0.01, 10) score 236393.07739441103
params (3, 64, 0.01, 100) score 102676.43686844611
params (3, 64, 0.01, 1000) score 71551.14489650044
params (3, 64, 0.05, 10) score 187658.38988971422
params (3, 64, 0.05, 100) score 77069.85921876333
params (3, 64, 0.05, 1000) score 73987.61582859661
params (3, 64, 0.1, 10) score 146920.20713298768
params (3, 64, 0.1, 100) score 72986.244402627
params (3, 64, 0.1, 1000) score 69975.82759782123
params (3, 128, 0.001, 10) score 236482.65005281044
params (3, 128, 0.001, 100) score 218215.3276376341
params (3, 128, 0.001, 1000) score 72794.50001202014
params (3, 128, 0.005, 10) score 236433.07355782524
params (3, 128, 0.005, 100) score 104606.04709097845
params (3, 128, 0.005, 1000) score 69824.83592533534
params (3, 128, 0.01, 10) score 236001.13464134024
params (3, 128, 0.01, 100) score 96906.28743275639
params (3, 128, 0.01, 1000) score 71751.48935039606
params (3, 128, 0.05, 10) score 148159.84103663178
params (3, 128, 0.05, 100) score 73620.54669723664
params (3, 128, 0.05, 1000) score 70720.52850481252
params (3, 128, 0.1, 10) score 112090.51428198552
params (3, 128, 0.1, 100) score 76855.08357942238
params (3, 128, 0.1, 1000) score 77190.83551821421
params (3, 256, 0.001, 10) score 236479.2378878112
params (3, 256, 0.001, 100) score 112661.94331716457
params (3, 256, 0.001, 1000) score 71303.76259356865
params (3, 256, 0.005, 10) score 235948.44508069978
params (3, 256, 0.005, 100) score 98782.89600938009
params (3, 256, 0.005, 1000) score 67116.70266036615
params (3, 256, 0.01, 10) score 227484.41465735625
params (3, 256, 0.01, 100) score 84118.98011745031
params (3, 256, 0.01, 1000) score 73103.32588877199
params (3, 256, 0.05, 10) score 163151.1016941044
params (3, 256, 0.05, 100) score 72373.40329154074
params (3, 256, 0.05, 1000) score 64419.709778917815
params (3, 256, 0.1, 10) score 236165.9923358992
params (3, 256, 0.1, 100) score 73232.06816688983
params (3, 256, 0.1, 1000) score 71912.49438032309
params (3, 512, 0.001, 10) score 236445.7631508757
params (3, 512, 0.001, 100) score 107856.33585469145
params (3, 512, 0.001, 1000) score 71981.39492952329
params (3, 512, 0.005, 10) score 230043.96491105782
params (3, 512, 0.005, 100) score 88505.31861984341
params (3, 512, 0.005, 1000) score 73715.83580208529
params (3, 512, 0.01, 10) score 138720.01845443939
params (3, 512, 0.01, 100) score 75077.99805535574
params (3, 512, 0.01, 1000) score 71459.0200884395
params (3, 512, 0.05, 10) score 235593.62327533402
params (3, 512, 0.05, 100) score 72819.30293541678
params (3, 512, 0.05, 1000) score 110551.22396427821
params (3, 512, 0.1, 10) score 117665.80145479825
params (3, 512, 0.1, 100) score 87325.64012934575
params (3, 512, 0.1, 1000) score 70946.136187956
BEST
3
256
0.05
1000

Saved model in part2_model.pickle


Regressor error: 105559.74505463718

