params (3, 64, 0.001, 100) score 234791.31622783668
params (3, 64, 0.001, 1000) score 92624.35515565008
params (3, 64, 0.005, 10) score 235649.364471878
params (3, 64, 0.005, 100) score 107899.95721963934
params (3, 64, 0.005, 1000) score 60748.90695312962
params (3, 64, 0.01, 10) score 235600.72529599734
params (3, 64, 0.01, 100) score 101989.97409549628
params (3, 64, 0.01, 1000) score 56816.89889460705
params (3, 64, 0.05, 10) score 203520.75471558177
params (3, 64, 0.05, 100) score 73700.98810735172
params (3, 64, 0.05, 1000) score 60252.671177301345
params (3, 64, 0.1, 10) score 143662.3668467146
params (3, 64, 0.1, 100) score 70446.04675920431
params (3, 64, 0.1, 1000) score 54452.461762531915
params (3, 128, 0.001, 10) score 235655.9433750823
params (3, 128, 0.001, 100) score 219727.35163379184
params (3, 128, 0.001, 1000) score 70979.9025076817
params (3, 128, 0.005, 10) score 235610.27834965097
params (3, 128, 0.005, 100) score 101631.66246795336
params (3, 128, 0.005, 1000) score 61249.95399181946
params (3, 128, 0.01, 10) score 234780.0811994067
params (3, 128, 0.01, 100) score 94973.05655816285
params (3, 128, 0.01, 1000) score 52154.12727675538
params (3, 128, 0.05, 10) score 166871.14837502618
params (3, 128, 0.05, 100) score 70928.49266691066
params (3, 128, 0.05, 1000) score 51017.34669698141
params (3, 128, 0.1, 10) score 161734.94563637135
params (3, 128, 0.1, 100) score 69429.51072850794
params (3, 128, 0.1, 1000) score 50534.04650332288
params (3, 256, 0.001, 10) score 235651.7631421416
params (3, 256, 0.001, 100) score 109088.41302356543
params (3, 256, 0.001, 1000) score 62374.77438836954
params (3, 256, 0.005, 10) score 234925.1270000721
params (3, 256, 0.005, 100) score 97732.17541833395
params (3, 256, 0.005, 1000) score 61869.494648008884
params (3, 256, 0.01, 10) score 229047.6310290067
params (3, 256, 0.01, 100) score 82484.34673318327
params (3, 256, 0.01, 1000) score 53873.340048673424
params (3, 256, 0.05, 10) score 110032.85502067099
params (3, 256, 0.05, 100) score 66747.66237105237
params (3, 256, 0.05, 1000) score 43569.37493239948
params (3, 256, 0.1, 10) score 235475.06527868295
params (3, 256, 0.1, 100) score 70654.5398399848
params (3, 256, 0.1, 1000) score 42252.44665105206
params (3, 512, 0.001, 10) score 235617.2581794466
params (3, 512, 0.001, 100) score 106352.98088911283
params (3, 512, 0.001, 1000) score 62461.18436277045
params (3, 512, 0.005, 10) score 229021.359772402
params (3, 512, 0.005, 100) score 86014.30355469955
params (3, 512, 0.005, 1000) score 50638.860018764244
params (3, 512, 0.01, 10) score 138815.15168021104
params (3, 512, 0.01, 100) score 72429.77509284424
params (3, 512, 0.01, 1000) score 50504.853469740905
params (3, 512, 0.05, 10) score 229629.5384483451
params (3, 512, 0.05, 100) score 63898.86409006032
params (3, 512, 0.05, 1000) score 52455.579684148
params (3, 512, 0.1, 10) score 132247.54872586485
params (3, 512, 0.1, 100) score 73058.33023002921
params (3, 512, 0.1, 1000) score 53577.33490945588
BEST
3
256
0.1
1000
best values
[[251978.44 ]
 [225483.22 ]
 [251085.17 ]
 ...
 [461060.88 ]
 [205523.9  ]
 [ 98803.164]]

Saved model in part2_model.pickle


Regressor error: 71139.63463499093

