params (2, 16, 0.05, 10) score 236577.59934533108
params (2, 16, 0.05, 100) score 105805.68090608368
params (2, 16, 0.05, 1000) score 61385.52168060478
params (2, 16, 0.1, 10) score 236308.9048174021
params (2, 16, 0.1, 100) score 98662.49216394243
params (2, 16, 0.1, 1000) score 60542.97250713744
params (2, 32, 0.001, 10) score 236724.58907346317
params (2, 32, 0.001, 100) score 236701.66174321633
params (2, 32, 0.001, 1000) score 112907.55949891043
params (2, 32, 0.005, 10) score 236724.16515429935
params (2, 32, 0.005, 100) score 226365.0415413122
params (2, 32, 0.005, 1000) score 85190.10346278493
params (2, 32, 0.01, 10) score 236721.54375975163
params (2, 32, 0.01, 100) score 153350.8980084564
params (2, 32, 0.01, 1000) score 70160.4360305721
params (2, 32, 0.05, 10) score 236217.0901183909
params (2, 32, 0.05, 100) score 100267.01503485581
params (2, 32, 0.05, 1000) score 55575.27392645042
params (2, 32, 0.1, 10) score 232342.47825139508
params (2, 32, 0.1, 100) score 84613.57016460184
params (2, 32, 0.1, 1000) score 63258.7251215198
params (2, 64, 0.001, 10) score 236724.26897130764
params (2, 64, 0.001, 100) score 236494.79141833124
params (2, 64, 0.001, 1000) score 108275.9331338225
params (2, 64, 0.005, 10) score 236720.1076038958
params (2, 64, 0.005, 100) score 205876.89867491205
params (2, 64, 0.005, 1000) score 72181.62336772429
params (2, 64, 0.01, 10) score 236695.2849551507
params (2, 64, 0.01, 100) score 110407.89305117638
params (2, 64, 0.01, 1000) score 63550.706935485774
params (2, 64, 0.05, 10) score 232962.12746281314
params (2, 64, 0.05, 100) score 90921.51446164983
params (2, 64, 0.05, 1000) score 52398.31936236123
params (2, 64, 0.1, 10) score 200780.00601653542
params (2, 64, 0.1, 100) score 75708.59840203093
params (2, 64, 0.1, 1000) score 58441.19971390047
params (2, 128, 0.001, 10) score 236723.85370300137
params (2, 128, 0.001, 100) score 235456.75672615555
params (2, 128, 0.001, 1000) score 102532.80388246485
params (2, 128, 0.005, 10) score 236703.35757652446
params (2, 128, 0.005, 100) score 112609.34128215119
params (2, 128, 0.005, 1000) score 63475.84762726686
params (2, 128, 0.01, 10) score 236557.3502726136
params (2, 128, 0.01, 100) score 107028.71569817139
params (2, 128, 0.01, 1000) score 62324.85732033408
params (2, 128, 0.05, 10) score 201739.1367484257
params (2, 128, 0.05, 100) score 77112.63367308887
params (2, 128, 0.05, 1000) score 55073.42705879125
params (2, 128, 0.1, 10) score 163584.1815335456
params (2, 128, 0.1, 100) score 73561.4612144158
params (2, 128, 0.1, 1000) score 58175.738173228194
params (2, 256, 0.001, 10) score 236721.56971429536
params (2, 256, 0.001, 100) score 226401.77978099024
params (2, 256, 0.001, 1000) score 80833.49483970119
params (2, 256, 0.005, 10) score 236578.2399461117
params (2, 256, 0.005, 100) score 108799.06823130426
params (2, 256, 0.005, 1000) score 60370.26870902597
params (2, 256, 0.01, 10) score 235758.60087810157
params (2, 256, 0.01, 100) score 102405.78483659992
params (2, 256, 0.01, 1000) score 58465.42089132687
params (2, 256, 0.05, 10) score 133801.55526749307
params (2, 256, 0.05, 100) score 74053.78715501321
params (2, 256, 0.05, 1000) score 54184.31123489529
params (2, 256, 0.1, 10) score 157225.8185413579
params (2, 256, 0.1, 100) score 71637.75183518813
params (2, 256, 0.1, 1000) score 54767.35494799799
params (2, 512, 0.001, 10) score 236707.21641724402
params (2, 512, 0.001, 100) score 168905.57305192744
params (2, 512, 0.001, 1000) score 71257.1276434856
params (2, 512, 0.005, 10) score 235859.05160497868
params (2, 512, 0.005, 100) score 103774.83563947475
params (2, 512, 0.005, 1000) score 59499.55347731611
params (2, 512, 0.01, 10) score 229024.02459130788
params (2, 512, 0.01, 100) score 92877.6502717419
params (2, 512, 0.01, 1000) score 57216.60178654444
params (2, 512, 0.05, 10) score 131149.39121475173
params (2, 512, 0.05, 100) score 69935.13428885369
params (2, 512, 0.05, 1000) score 46573.08132387206
params (2, 512, 0.1, 10) score 195766.66862364492
params (2, 512, 0.1, 100) score 65792.78598752298
params (2, 512, 0.1, 1000) score 48165.4269367562
BEST
2
512
0.05
1000
best values
[[138261.73]
 [250712.55]
 [150123.4 ]
 ...
 [225434.38]
 [113789.43]
 [233064.78]]

Saved model in part2_model.pickle


Regressor error: 69921.42058053454

